step,train_loss,val_loss,lr,tokens,wall_clock
10,1.6396249532699585,1.5565388023853302,0.000165,20480,10
20,1.449842095375061,1.662537044286728,0.0003,40960,20
30,1.289770245552063,1.6738020122051238,0.0002979490466566481,61440,30
40,1.1248958110809326,1.6308980703353881,0.00029185850380609757,81920,40
50,1.0766637325286865,1.6104409098625183,0.0002819134295108992,102400,50
60,1.0599496364593506,1.6313983738422393,0.000268415999821062,122880,60
70,0.49868839979171753,1.6176960468292236,0.0002517763273076828,143360,70
80,0.860374391078949,1.61036217212677,0.00023249999999999999,163840,80
90,0.4374479353427887,1.6664496898651122,0.00021117271934896527,184320,90
100,0.8707846999168396,1.671993464231491,0.0001884425039850356,204800,100
110,0.870158851146698,1.6994972288608552,0.000165,225280,110
120,0.6673703789710999,1.7138295948505402,0.0001415574960149644,245760,120
130,0.7698726654052734,1.7526037752628327,0.00011882728065103471,266240,130
140,0.4830200970172882,1.7396771490573884,9.750000000000003e-05,286720,140
150,0.6113888621330261,1.7304899752140046,7.822367269231717e-05,307200,150
160,0.6395965814590454,1.741632103919983,6.158400017893799e-05,327680,160
170,0.68143630027771,1.7776034593582153,4.808657048910077e-05,348160,170
180,0.6563222408294678,1.797733688354492,3.814149619390237e-05,368640,180
190,0.6932374835014343,1.8242455542087554,3.205095334335192e-05,389120,190
200,0.6999669075012207,1.8254047513008118,2.9999999999999997e-05,409600,200
