step,train_loss,val_loss,lr,tokens,wall_clock
10,1.7529783248901367,1.5395997405052184,0.000165,20480,10
20,1.431027889251709,1.6760380864143372,0.0003,40960,20
30,1.0929750204086304,1.653234601020813,0.0002979490466566481,61440,30
40,1.0451775789260864,1.5737402081489562,0.00029185850380609757,81920,40
50,1.2150665521621704,1.5515986502170562,0.0002819134295108992,102400,50
60,0.9984390735626221,1.588377994298935,0.000268415999821062,122880,60
70,0.9620704650878906,1.62679443359375,0.0002517763273076828,143360,70
80,0.8288533091545105,1.6483445465564728,0.00023249999999999999,163840,80
90,0.7412969470024109,1.6293671488761903,0.00021117271934896527,184320,90
100,1.0032422542572021,1.6954222679138184,0.0001884425039850356,204800,100
110,0.9454832673072815,1.7192294418811798,0.000165,225280,110
120,0.7355159521102905,1.6896387398242951,0.0001415574960149644,245760,120
130,0.7282580137252808,1.6962590336799621,0.00011882728065103471,266240,130
140,0.7806636691093445,1.7435327827930451,9.750000000000003e-05,286720,140
150,0.5657211542129517,1.7620918214321137,7.822367269231717e-05,307200,150
160,0.7504953742027283,1.7251106381416321,6.158400017893799e-05,327680,160
170,0.5554513931274414,1.7055389285087585,4.808657048910077e-05,348160,170
180,0.3877973258495331,1.7132115483283996,3.814149619390237e-05,368640,180
190,0.4243091940879822,1.7148616313934326,3.205095334335192e-05,389120,190
200,0.6204527020454407,1.7411754548549652,2.9999999999999997e-05,409600,200
