step,train_loss,val_loss,lr,tokens,wall_clock
10,1.5745363235473633,1.5212405443191528,0.000165,20480,10
20,1.4959038496017456,1.5433801233768463,0.0003,40960,20
30,1.4437496662139893,1.522019225358963,0.0002979490466566481,61440,30
40,1.3273141384124756,1.499262672662735,0.00029185850380609757,81920,40
50,1.6235651969909668,1.5473915994167329,0.0002819134295108992,102400,50
60,1.3681151866912842,1.5661162793636323,0.000268415999821062,122880,60
70,1.5434800386428833,1.5097157120704652,0.0002517763273076828,143360,70
80,1.6225589513778687,1.5291043639183044,0.00023249999999999999,163840,80
90,1.5104799270629883,1.523844188451767,0.00021117271934896527,184320,90
100,1.471797227859497,1.5461065590381622,0.0001884425039850356,204800,100
110,1.3361400365829468,1.5225338995456696,0.000165,225280,110
120,1.5268772840499878,1.5312210261821746,0.0001415574960149644,245760,120
130,1.5678040981292725,1.5157203912734984,0.00011882728065103471,266240,130
140,1.412205696105957,1.475162273645401,9.750000000000003e-05,286720,140
150,1.517151951789856,1.4826656699180603,7.822367269231717e-05,307200,150
160,1.5016134977340698,1.5365376055240632,6.158400017893799e-05,327680,160
170,1.6370799541473389,1.562039279937744,4.808657048910077e-05,348160,170
180,1.676956057548523,1.5423714756965636,3.814149619390237e-05,368640,180
190,1.6071465015411377,1.5061267077922822,3.205095334335192e-05,389120,190
200,1.4057494401931763,1.5182624340057373,2.9999999999999997e-05,409600,200
