step,train_loss,val_loss,lr,tokens,wall_clock
10,2.067592054605484,1.5170818328857423,0.000165,163840,10
20,1.109239585697651,1.6300638556480407,0.0003,327680,20
30,0.6805124916136265,1.648650938272476,0.0002979490466566481,491520,30
40,0.49423958733677864,1.5565636456012726,0.00029185850380609757,655360,40
50,0.3686198089271784,1.5773440718650817,0.0002819134295108992,819200,50
60,0.2831892091780901,1.5520442605018616,0.000268415999821062,983040,60
70,0.22096238378435373,1.5703269958496093,0.0002517763273076828,1146880,70
80,0.17704381607472897,1.5843876838684081,0.00023249999999999999,1310720,80
90,0.1448807893320918,1.597642296552658,0.00021117271934896527,1474560,90
100,0.12237602798268199,1.5574218809604645,0.0001884425039850356,1638400,100
110,0.1066206768155098,1.5600347816944122,0.000165,1802240,110
120,0.09408690081909299,1.5410718500614167,0.0001415574960149644,1966080,120
130,0.0853625237941742,1.5082848608493804,0.00011882728065103471,2129920,130
140,0.07875814754515886,1.5216306805610658,9.750000000000003e-05,2293760,140
150,0.07384065631777048,1.5687441647052764,7.822367269231717e-05,2457600,150
160,0.06944144843146205,1.5797519207000732,6.158400017893799e-05,2621440,160
170,0.06670963787473738,1.5897242546081543,4.808657048910077e-05,2785280,170
180,0.06423612870275974,1.5626772701740266,3.814149619390237e-05,2949120,180
190,0.06227957806549966,1.5195197999477386,3.205095334335192e-05,3112960,190
200,0.06060187518596649,1.5319087505340576,2.9999999999999997e-05,3276800,200
