step,train_loss,val_loss,lr,tokens,wall_clock
10,1.9697233438491821,1.5160351812839508,0.000165,20480,10
20,1.3804395198822021,1.590061765909195,0.0003,40960,20
30,1.2766070365905762,1.6045938730239868,0.0002979490466566481,61440,30
40,1.2142409086227417,1.596355801820755,0.00029185850380609757,81920,40
50,0.8669905662536621,1.5863135278224945,0.0002819134295108992,102400,50
60,1.265133023262024,1.6444046378135682,0.000268415999821062,122880,60
70,0.9412821531295776,1.6556616008281708,0.0002517763273076828,143360,70
80,0.5833696126937866,1.6460429251194,0.00023249999999999999,163840,80
90,0.7135527729988098,1.6567852079868317,0.00021117271934896527,184320,90
100,0.965977132320404,1.6736791849136352,0.0001884425039850356,204800,100
110,0.6995818614959717,1.7217940509319305,0.000165,225280,110
120,0.7228671908378601,1.7698751091957092,0.0001415574960149644,245760,120
130,0.8320593237876892,1.8026553452014924,0.00011882728065103471,266240,130
140,0.6003040075302124,1.7858369290828704,9.750000000000003e-05,286720,140
150,0.5583924055099487,1.787783443927765,7.822367269231717e-05,307200,150
160,0.8163233995437622,1.784093624353409,6.158400017893799e-05,327680,160
170,0.5138753056526184,1.8194691240787506,4.808657048910077e-05,348160,170
180,0.6864100098609924,1.8192728519439698,3.814149619390237e-05,368640,180
190,0.7465317249298096,1.8154625415802002,3.205095334335192e-05,389120,190
200,0.5427784323692322,1.8186773180961608,2.9999999999999997e-05,409600,200
