step,train_loss,val_loss,lr,tokens,wall_clock
250,2.429853677749634,2.3799923419952393,0.00029999398020478455,8000,250
500,1.8895974159240723,1.8233278155326844,0.00029995719451151735,16000,500
750,1.543081521987915,1.5824205160140992,0.00029988697655734456,24000,750
1000,1.363250970840454,1.4249076426029206,0.00029978334373700384,32000,1000
1250,1.3187007904052734,1.3351649403572083,0.00029964632172292763,40000,1250
1500,1.292832612991333,1.2817905366420745,0.00029947594445888426,48000,1500
1750,1.2285295724868774,1.2234523057937623,0.00029927225415156866,56000,1750
2000,1.162842035293579,1.1843577444553375,0.00029903530126014694,64000,2000
2250,1.1430209875106812,1.1507187068462372,0.0002987651444837564,72000,2250
2500,1.1186468601226807,1.147301983833313,0.00029846185074696417,80000,2500
2750,1.0776275396347046,1.1052018105983734,0.00029812549518318867,88000,2750
3000,1.0351297855377197,1.0716041386127473,0.00029775616111608655,96000,3000
3250,1.05848228931427,1.075031477212906,0.0002973539400389121,104000,3250
3500,1.1109809875488281,1.0569110214710236,0.00029691893159185137,112000,3500
3750,1.070568561553955,1.063430255651474,0.0002964512435373396,120000,3750
4000,0.9896340370178223,1.0468798935413361,0.00029595099173336477,128000,4000
4250,1.0029023885726929,1.041848960518837,0.00029541830010476773,136000,4250
4500,1.0131113529205322,1.0199915170669556,0.00029485330061254227,144000,4500
4750,1.0035452842712402,0.9968411147594451,0.0002942561332211453,152000,4750
5000,1.056828260421753,1.0095427364110947,0.0002936269458638241,160000,5000
5250,1.0564906597137451,0.998269572854042,0.00029296589440596976,168000,5250
5500,1.0541987419128418,0.9980114758014679,0.00029227314260650507,176000,5500
5750,0.9627577066421509,0.989339280128479,0.00029154886207731766,184000,5750
6000,0.9564884305000305,0.9685041338205338,0.0002907932322407475,192000,6000
6250,0.9745104312896729,0.9674907028675079,0.0002900064402851392,200000,6250
6500,0.9830657243728638,0.9714979231357574,0.0002891886811184711,208000,6500
6750,0.9872126579284668,0.9597233235836029,0.0002883401573200715,216000,6750
7000,0.9181612133979797,0.9564859628677368,0.00028746107909043486,224000,7000
7250,0.9204374551773071,0.9454329937696457,0.00028655166419914974,232000,7250
7500,0.9093430042266846,0.9575475424528122,0.00028561213793095206,240000,7500
7750,0.9588277339935303,0.9444333076477051,0.0002846427330299162,248000,7750
8000,0.97156822681427,0.9435234189033508,0.0002836436896417987,256000,8000
8250,0.9434042572975159,0.9376798838376998,0.00028261525525454813,264000,8250
8500,0.9146400094032288,0.9503190517425537,0.00028155768463699606,272000,8500
8750,0.9635255336761475,0.9376977235078812,0.00028047123977574447,280000,8750
9000,0.8647240400314331,0.9250725716352463,0.0002793561898102653,288000,9000
9250,0.8885666131973267,0.9225846290588379,0.0002782128109662278,296000,9250
9500,0.9180930852890015,0.9281014233827591,0.0002770413864870704,304000,9500
9750,0.9433985948562622,0.9068741470575332,0.0002758422065638346,312000,9750
10000,0.8896932601928711,0.9280459553003311,0.000274615568263277,320000,10000
10250,0.9131922721862793,0.9109271407127381,0.0002733617754542788,328000,10250
10500,0.8481796979904175,0.9168859541416168,0.00027208113873256984,336000,10500
10750,0.8617447018623352,0.9149173676967621,0.0002707739753437859,344000,10750
11000,0.8661202192306519,0.909372764825821,0.00026944060910487984,352000,11000
11250,0.9442045092582703,0.8867035061120987,0.0002680813703239031,360000,11250
11500,0.8531672954559326,0.9089773088693619,0.00026669659571818113,368000,11500
11750,0.8650139570236206,0.878311038017273,0.00026528662833089935,376000,11750
12000,0.8475279808044434,0.8938775211572647,0.0002638518174461232,384000,12000
12250,0.9358118176460266,0.8803141176700592,0.00026239251850227173,392000,12250
12500,0.8651431798934937,0.8881603330373764,0.00026090909300406656,400000,12500
12750,0.8868118524551392,0.894175672531128,0.00025940190843297807,408000,12750
13000,0.8934983015060425,0.8887472927570343,0.0002578713381561913,416000,13000
13250,0.83319091796875,0.8792918771505356,0.0002563177613341136,424000,13250
13500,0.8727962374687195,0.8715457379817962,0.0002547415628264467,432000,13500
13750,0.7819487452507019,0.8756587028503418,0.00025314313309684805,440000,13750
14000,0.8783871531486511,0.8676269471645355,0.00025152286811620263,448000,14000
14250,0.9077224731445312,0.8644360184669495,0.0002498811692645315,456000,14250
14500,0.86240154504776,0.8694304585456848,0.00024821844323155977,464000,14500
14750,0.9179491996765137,0.8751502066850663,0.00024653510191596946,472000,14750
15000,0.8596118688583374,0.8676438689231872,0.00024483156232336196,480000,15000
15250,0.827496349811554,0.8704730331897735,0.00024310824646295518,488000,15250
15500,0.913820743560791,0.8688724189996719,0.00024136558124304177,496000,15500
15750,0.8482511043548584,0.8659550160169601,0.00023960399836523273,504000,15750
16000,0.8455829620361328,0.8486600279808044,0.00023782393421751467,512000,16000
16250,0.8435930013656616,0.8424712419509888,0.00023602582976614515,520000,16250
16500,0.791248083114624,0.867051750421524,0.00023421013044641492,528000,16500
16750,0.8325510025024414,0.8522054821252822,0.00023237728605230194,536000,16750
17000,0.7872567772865295,0.8395177811384201,0.00023052775062504648,544000,17000
17250,0.8811602592468262,0.8484318882226944,0.0002286619823406738,552000,17250
17500,0.8512892723083496,0.8504211515188217,0.00022678044339649245,560000,17500
17750,0.8374173045158386,0.8453174471855164,0.00022488359989659648,568000,17750
18000,0.8540191650390625,0.8392677724361419,0.0002229719217363999,576000,18000
18250,0.8381749987602234,0.8467085510492325,0.00022104588248623183,584000,18250
18500,0.8560737371444702,0.8537615269422532,0.00021910595927402126,592000,18500
18750,0.8437662124633789,0.8395221054553985,0.00021715263266710064,600000,18750
19000,0.8680309653282166,0.837329289317131,0.0002151863865531575,608000,19000
19250,0.8372361063957214,0.857610896229744,0.00021320770802036324,616000,19250
19500,0.853956401348114,0.8475213378667832,0.00021121708723670907,624000,19500
19750,0.8288282155990601,0.834783136844635,0.00020921501732857977,632000,19750
20000,0.803827166557312,0.8323726862668991,0.00020720199425859327,640000,20000
20250,0.8789365291595459,0.8386026740074157,0.00020517851670273895,648000,20250
20500,0.8487767577171326,0.8349378734827042,0.00020314508592684274,656000,20500
20750,0.8255107402801514,0.8372010737657547,0.00020110220566239145,664000,20750
21000,0.8884503841400146,0.8390777558088303,0.00019905038198174562,672000,21000
21250,0.832587480545044,0.8383164227008819,0.0001969901231727728,680000,21250
21500,0.8230394721031189,0.8370136380195617,0.00019492193961293233,688000,21500
21750,0.8439943194389343,0.8177496194839478,0.00019284634364284158,696000,21750
22000,0.8061661124229431,0.8273750334978104,0.0001907638494393569,704000,22000
22250,0.8095126152038574,0.8254941940307617,0.00018867497288819896,712000,22250
22500,0.7958157062530518,0.8188030570745468,0.0001865802314561549,720000,22500
22750,0.7968025207519531,0.8167411744594574,0.00018448014406288916,728000,22750
23000,0.8547049760818481,0.8116716116666793,0.00018237523095239404,736000,23000
23250,0.7959749102592468,0.816713172197342,0.00018026601356411223,744000,23250
23500,0.8513535261154175,0.812910121679306,0.00017815301440376324,752000,23500
23750,0.8083436489105225,0.8150185525417328,0.00017603675691390598,760000,23750
24000,0.8244276642799377,0.8154406994581223,0.00017391776534426853,768000,24000
24250,0.7865272760391235,0.8164196163415909,0.0001717965646218789,776000,24250
24500,0.799004316329956,0.8018670111894608,0.00016967368022102717,784000,24500
24750,0.8468965291976929,0.8116998016834259,0.00016754963803309266,792000,24750
25000,0.8312498331069946,0.8063027679920196,0.0001654249642362673,800000,25000
25250,0.865126371383667,0.8112923353910446,0.00016330018516520835,808000,25250
25500,0.8244544267654419,0.8054932683706284,0.0001611758271806521,816000,25500
25750,0.8221423029899597,0.806112876534462,0.0001590524165390211,824000,25750
26000,0.792712926864624,0.818372929096222,0.00015693047926205772,832000,26000
26250,0.7902818322181702,0.8188642978668212,0.0001548105410065149,840000,26250
26500,0.7865002751350403,0.8155206680297852,0.00015269312693393837,848000,26500
26750,0.8325087428092957,0.8088120490312576,0.0001505787615805706,856000,26750
27000,0.7825086116790771,0.8005782842636109,0.00014846796872741052,864000,27000
27250,0.7827658653259277,0.8030114829540252,0.0001463612712704596,872000,27250
27500,0.7679375410079956,0.8024083644151687,0.00014425919109118765,880000,27500
27750,0.8325875401496887,0.8073975384235382,0.00014216224892724965,888000,27750
28000,0.8404086828231812,0.8063724875450134,0.0001400709642434862,896000,28000
28250,0.7857875823974609,0.7983385860919953,0.000137985855103239,904000,28250
28500,0.7613500356674194,0.8027451276779175,0.00013590743804001363,912000,28500
28750,0.7946293354034424,0.7877596944570542,0.00013383622792952155,920000,28750
29000,0.8446946740150452,0.810581836104393,0.0001317727378621322,928000,29000
29250,0.774663507938385,0.7820162087678909,0.00012971747901576808,936000,29250
29500,0.7843633890151978,0.8064710348844528,0.00012767096052927304,944000,29500
29750,0.7650512456893921,0.7997428059577942,0.00012563368937628592,952000,29750
30000,0.7561302185058594,0.7983218342065811,0.00012360617023965046,960000,30000
30250,0.821320116519928,0.7803848356008529,0.00012158890538639303,968000,30250
30500,0.7921567559242249,0.786240753531456,0.00011958239454329839,976000,30500
30750,0.75943523645401,0.7890968173742294,0.00011758713477311488,984000,30750
31000,0.7672816514968872,0.796259292960167,0.0001156036203514197,992000,31000
31250,0.8135124444961548,0.7832318812608718,0.00011363234264417439,1000000,31250
31500,0.7789711952209473,0.7779012560844422,0.00011167378998600145,1008000,31500
31750,0.7957751154899597,0.7818858116865158,0.00010972844755921138,1016000,31750
32000,0.8203362822532654,0.7781500399112702,0.00010779679727361134,1024000,32000
32250,0.7947072982788086,0.7904700696468353,0.00010587931764712355,1032000,32250
32500,0.79046630859375,0.7722181528806686,0.00010397648368724509,1040000,32500
32750,0.800755500793457,0.7797470331192017,0.00010208876677337598,1048000,32750
33000,0.792957067489624,0.779600390791893,0.00010021663454004754,1056000,33000
33250,0.7927541732788086,0.7761195242404938,9.836055076107703e-05,1064000,33250
33500,0.7827026844024658,0.7742314219474793,9.652097523467961e-05,1072000,33500
33750,0.7323915362358093,0.7783459991216659,9.469836366956487e-05,1080000,33750
34000,0.8467392325401306,0.7805734634399414,9.289316757204624e-05,1088000,34000
34250,0.8079257011413574,0.7726649075746537,9.110583413419187e-05,1096000,34250
34500,0.7838058471679688,0.77111157476902,8.93368061230438e-05,1104000,34500
34750,0.7859678268432617,0.7739951610565186,8.758652177093364e-05,1112000,34750
35000,0.7815805077552795,0.7770242094993591,8.585541466692142e-05,1120000,35000
35250,0.7300195693969727,0.7712703853845596,8.414391364938501e-05,1128000,35250
35500,0.8108808994293213,0.766647332906723,8.245244269978565e-05,1136000,35500
35750,0.7930961847305298,0.7699044167995452,8.078142083763781e-05,1144000,35750
36000,0.73716139793396,0.7708317637443542,7.91312620167071e-05,1152000,36000
36250,0.7462502717971802,0.7706965118646621,7.750237502246395e-05,1160000,36250
36500,0.7675009965896606,0.7646625220775605,7.589516337081697e-05,1168000,36500
