step,train_loss,val_loss,lr,tokens,wall_clock
10,1.5420377254486084,1.543324875831604,0.000165,20480,10
20,1.3482197523117065,1.5830089569091796,0.0003,40960,20
30,1.4628150463104248,1.5402731001377106,0.0002979490466566481,61440,30
40,1.485608696937561,1.48369899392128,0.00029185850380609757,81920,40
50,1.4266194105148315,1.484784322977066,0.0002819134295108992,102400,50
60,1.5230531692504883,1.50637047290802,0.000268415999821062,122880,60
70,1.5816997289657593,1.5355676770210267,0.0002517763273076828,143360,70
80,1.3567341566085815,1.527405333518982,0.00023249999999999999,163840,80
90,1.4079504013061523,1.5140354931354523,0.00021117271934896527,184320,90
100,1.503212571144104,1.5589133977890015,0.0001884425039850356,204800,100
110,1.4169632196426392,1.5659066617488862,0.000165,225280,110
120,1.7512286901474,1.518514049053192,0.0001415574960149644,245760,120
130,1.483465313911438,1.50892613530159,0.00011882728065103471,266240,130
140,1.5404443740844727,1.5468023419380188,9.750000000000003e-05,286720,140
150,1.5725886821746826,1.5371206760406495,7.822367269231717e-05,307200,150
160,1.5259760618209839,1.493835997581482,6.158400017893799e-05,327680,160
170,1.4867991209030151,1.4810448706150054,4.808657048910077e-05,348160,170
180,1.6423381567001343,1.4887151300907135,3.814149619390237e-05,368640,180
190,1.3947721719741821,1.4703164458274842,3.205095334335192e-05,389120,190
200,1.3549760580062866,1.5096449196338653,2.9999999999999997e-05,409600,200
