step,train_loss,val_loss,lr,tokens,wall_clock
10,2.3298730850219727,1.5536845445632934,0.000165,20480,10
20,1.5562809705734253,1.7424212753772736,0.0003,40960,20
30,0.864825427532196,2.109698611497879,0.0002979490466566481,61440,30
40,0.6339487433433533,2.057150101661682,0.00029185850380609757,81920,40
50,0.6982029676437378,2.209047830104828,0.0002819134295108992,102400,50
60,0.39971068501472473,2.325595372915268,0.000268415999821062,122880,60
70,0.3168988823890686,2.3785998702049254,0.0002517763273076828,143360,70
80,0.23210366070270538,2.4521235466003417,0.00023249999999999999,163840,80
90,0.2424243539571762,2.544852387905121,0.00021117271934896527,184320,90
100,0.17539210617542267,2.5228094816207887,0.0001884425039850356,204800,100
110,0.19722212851047516,2.5611393213272096,0.000165,225280,110
120,0.08832092583179474,2.564873957633972,0.0001415574960149644,245760,120
130,0.12796105444431305,2.595948314666748,0.00011882728065103471,266240,130
140,0.0979381650686264,2.5959256410598757,9.750000000000003e-05,286720,140
150,0.10967044532299042,2.587639033794403,7.822367269231717e-05,307200,150
160,0.11452905088663101,2.645202112197876,6.158400017893799e-05,327680,160
170,0.11663076281547546,2.673564374446869,4.808657048910077e-05,348160,170
180,0.12853176891803741,2.672694909572601,3.814149619390237e-05,368640,180
190,0.09567902982234955,2.6613004326820375,3.205095334335192e-05,389120,190
200,0.07537563145160675,2.6905678391456602,2.9999999999999997e-05,409600,200
