step,train_loss,val_loss,lr,tokens,wall_clock
10,2.1810359954833984,1.5314555704593658,0.000165,20480,10
20,1.2414000034332275,1.721461397409439,0.0003,40960,20
30,0.8639168739318848,2.103241866827011,0.0002979490466566481,61440,30
40,0.4485777020454407,2.1301402866840364,0.00029185850380609757,81920,40
50,0.33224207162857056,2.228985047340393,0.0002819134295108992,102400,50
60,0.2396271526813507,2.3603298902511596,0.000268415999821062,122880,60
70,0.21849074959754944,2.3883223652839662,0.0002517763273076828,143360,70
80,0.20902501046657562,2.4742453932762145,0.00023249999999999999,163840,80
90,0.11453801393508911,2.4876768827438354,0.00021117271934896527,184320,90
100,0.15269774198532104,2.5154970049858094,0.0001884425039850356,204800,100
110,0.16565322875976562,2.603488051891327,0.000165,225280,110
120,0.12688405811786652,2.589812731742859,0.0001415574960149644,245760,120
130,0.0925549566745758,2.685584831237793,0.00011882728065103471,266240,130
140,0.09768658131361008,2.660572910308838,9.750000000000003e-05,286720,140
150,0.13203537464141846,2.7080012917518617,7.822367269231717e-05,307200,150
160,0.08944697678089142,2.6470293402671814,6.158400017893799e-05,327680,160
170,0.09859108924865723,2.6856366872787474,4.808657048910077e-05,348160,170
180,0.0998472273349762,2.6647256135940554,3.814149619390237e-05,368640,180
190,0.07487035542726517,2.658723020553589,3.205095334335192e-05,389120,190
200,0.07681424915790558,2.6497798442840574,2.9999999999999997e-05,409600,200
