step,train_loss,val_loss,lr,tokens,wall_clock
10,1.7865073680877686,1.5625933408737183,0.000165,20480,10
20,1.728652834892273,1.6384786248207093,0.0003,40960,20
30,1.2438383102416992,1.6734215497970581,0.0002979490466566481,61440,30
40,0.8792603611946106,1.6339725494384765,0.00029185850380609757,81920,40
50,1.2877249717712402,1.596461546421051,0.0002819134295108992,102400,50
60,0.910287082195282,1.5625281393527986,0.000268415999821062,122880,60
70,1.1314417123794556,1.5951374471187592,0.0002517763273076828,143360,70
80,1.055065393447876,1.6001902580261231,0.00023249999999999999,163840,80
90,1.1499115228652954,1.6785398364067077,0.00021117271934896527,184320,90
100,0.8314459323883057,1.6986662805080415,0.0001884425039850356,204800,100
110,0.7356171011924744,1.7503746688365935,0.000165,225280,110
120,0.6424515843391418,1.755956095457077,0.0001415574960149644,245760,120
130,0.8999646306037903,1.7446818888187408,0.00011882728065103471,266240,130
140,0.7127373218536377,1.7616586089134216,9.750000000000003e-05,286720,140
150,0.7131656408309937,1.8537718892097472,7.822367269231717e-05,307200,150
160,0.7177773714065552,1.8597594499588013,6.158400017893799e-05,327680,160
170,0.5686973929405212,1.842027133703232,4.808657048910077e-05,348160,170
180,0.6481791138648987,1.7991068959236145,3.814149619390237e-05,368640,180
190,0.5038790702819824,1.8033986210823059,3.205095334335192e-05,389120,190
200,0.6379600167274475,1.8329882681369782,2.9999999999999997e-05,409600,200
