step,train_loss,val_loss,lr,tokens,wall_clock
10,2.2707016468048096,1.5425682425498963,0.000165,20480,10
20,1.1405457258224487,1.7205645740032196,0.0003,40960,20
30,0.608340859413147,2.1306567668914793,0.0002979490466566481,61440,30
40,0.5993645191192627,2.14296949505806,0.00029185850380609757,81920,40
50,0.31040409207344055,2.2943731784820556,0.0002819134295108992,102400,50
60,0.24217543005943298,2.2340283930301665,0.000268415999821062,122880,60
70,0.2335849404335022,2.3509281277656555,0.0002517763273076828,143360,70
80,0.20587745308876038,2.3862502217292785,0.00023249999999999999,163840,80
90,0.17026887834072113,2.4766568660736086,0.00021117271934896527,184320,90
100,0.15537789463996887,2.5071823954582215,0.0001884425039850356,204800,100
110,0.14072750508785248,2.5626635789871215,0.000165,225280,110
120,0.09140997380018234,2.5939429640769958,0.0001415574960149644,245760,120
130,0.09932421892881393,2.6253461837768555,0.00011882728065103471,266240,130
140,0.05643346160650253,2.624285113811493,9.750000000000003e-05,286720,140
150,0.11194831877946854,2.6475749969482423,7.822367269231717e-05,307200,150
160,0.09060349315404892,2.6607526540756226,6.158400017893799e-05,327680,160
170,0.07949095964431763,2.6783109664916993,4.808657048910077e-05,348160,170
180,0.08632842451334,2.7029131174087526,3.814149619390237e-05,368640,180
190,0.053859155625104904,2.66424480676651,3.205095334335192e-05,389120,190
200,0.06655939668416977,2.6843411684036256,2.9999999999999997e-05,409600,200
